experiment_dir,source_batch,agent_id,utility,model_pair,model_order,token_budget_prompted,competition_level,consensus_reached,final_round,total_reasoning_tokens,avg_reasoning_tokens,is_prompted_reasoning,thinking_tokens,reflection_tokens,discussion_tokens,proposal_tokens,voting_tokens,num_interactions,round_1_tokens,round_2_tokens,round_3_tokens,round_4_tokens,round_5_tokens,round_6_tokens,round_7_tokens,round_8_tokens,round_9_tokens,round_10_tokens
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_1000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,96.0,o3-mini-high_vs_gpt-5-nano,weak_first,1000,0.25,True,1,7616,846.2222222222222,True,1024.0,0.0,1642.6666666666667,469.3333333333333,320.0,9,7360,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_1000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,69.0,o3-mini-high_vs_gpt-5-nano,weak_first,1000,0.5,True,1,37952,4216.888888888889,False,7296.0,0.0,7765.333333333333,1130.6666666666667,1056.0,9,33984,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_1000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,83.0,o3-mini-high_vs_gpt-5-nano,weak_first,1000,0.5,True,1,8960,995.5555555555555,True,1216.0,0.0,2026.6666666666667,448.0,416.0,9,8640,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_1000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,59.0,o3-mini-high_vs_gpt-5-nano,weak_first,1000,0.75,True,1,33472,3719.1111111111113,False,4096.0,0.0,6954.666666666667,1173.3333333333333,1056.0,9,28480,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_1000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,63.0,o3-mini-high_vs_gpt-5-nano,weak_first,1000,0.75,True,1,8384,931.5555555555555,True,832.0,0.0,1450.6666666666667,981.3333333333334,384.0,9,8128,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_1000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,64.0,o3-mini-high_vs_gpt-5-nano,weak_first,1000,1.0,True,10,259136,3199.2098765432097,False,3756.8,4444.444444444444,4503.466666666666,1382.4,1315.2,81,37376,29952,22016,22272,20096,24896,23104,24768,29824,19840
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_1000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,36.0,o3-mini-high_vs_gpt-5-nano,weak_first,1000,1.0,True,10,102272,1262.6172839506173,True,1184.0,519.1111111111111,2269.866666666667,580.2666666666667,384.0,81,8448,7232,8064,10368,11840,12032,11520,8384,13376,10752
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_10000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,10000,0.0,True,1,32256,3584.0,False,5952.0,0.0,7146.666666666667,896.0,928.0,9,30080,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_10000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,10000,0.0,True,1,5440,604.4444444444445,True,640.0,0.0,1088.0,448.0,352.0,9,5248,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_10000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,85.0,o3-mini-high_vs_gpt-5-nano,weak_first,10000,0.25,True,1,28096,3121.777777777778,False,4352.0,0.0,4480.0,1685.3333333333333,1632.0,9,22848,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_10000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,75.0,o3-mini-high_vs_gpt-5-nano,weak_first,10000,0.25,True,1,7808,976.0,True,2624.0,0.0,1280.0,426.6666666666667,352.0,9,7744,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_10000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,66.0,o3-mini-high_vs_gpt-5-nano,weak_first,10000,0.5,True,1,32576,3619.5555555555557,False,5632.0,0.0,5824.0,2069.3333333333335,2432.0,9,29312,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_10000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,77.0,o3-mini-high_vs_gpt-5-nano,weak_first,10000,0.5,True,1,8448,938.6666666666666,True,1792.0,0.0,1408.0,768.0,544.0,9,8320,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_10000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,53.0,o3-mini-high_vs_gpt-5-nano,weak_first,10000,0.75,True,1,32768,3640.8888888888887,False,6656.0,0.0,5738.666666666667,1514.6666666666667,1728.0,9,28416,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_10000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,82.0,o3-mini-high_vs_gpt-5-nano,weak_first,10000,0.75,True,1,8256,917.3333333333334,True,1344.0,0.0,1408.0,832.0,768.0,9,8064,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_10000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,13.0,o3-mini-high_vs_gpt-5-nano,weak_first,10000,1.0,True,10,264064,3260.0493827160494,False,3526.4,4707.555555555556,4605.866666666667,1435.7333333333333,1328.0,81,28032,32256,28352,27264,25984,29888,26880,19776,24896,15552
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_10000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,87.0,o3-mini-high_vs_gpt-5-nano,weak_first,10000,1.0,True,10,69120,853.3333333333334,True,1158.4,561.7777777777778,1194.6666666666667,548.2666666666667,380.8,81,6720,6592,7296,7680,6016,5184,6912,6656,10112,5760
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_2000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,2000,0.0,True,1,22144,2460.4444444444443,False,2816.0,0.0,3840.0,1109.3333333333333,992.0,9,17664,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_2000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,2000,0.0,True,1,7744,860.4444444444445,True,1664.0,0.0,789.3333333333334,1194.6666666666667,384.0,9,7616,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_2000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,77.0,o3-mini-high_vs_gpt-5-nano,weak_first,2000,0.25,True,1,37120,4124.444444444444,False,6848.0,0.0,7573.333333333333,1365.3333333333333,1152.0,9,33664,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_2000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,86.0,o3-mini-high_vs_gpt-5-nano,weak_first,2000,0.25,True,1,7232,803.5555555555555,True,1984.0,0.0,1066.6666666666667,597.3333333333334,320.0,9,6976,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_2000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,92.0,o3-mini-high_vs_gpt-5-nano,weak_first,2000,0.5,True,1,25920,2880.0,False,6336.0,0.0,3946.6666666666665,1621.3333333333333,1568.0,9,23040,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_2000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,63.0,o3-mini-high_vs_gpt-5-nano,weak_first,2000,0.5,True,1,7232,803.5555555555555,True,1344.0,0.0,1301.3333333333333,576.0,512.0,9,6976,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_2000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,54.0,o3-mini-high_vs_gpt-5-nano,weak_first,2000,0.75,True,4,106624,3231.030303030303,False,4048.0,4309.333333333333,4378.666666666667,1712.0,1840.0,33,36800,20800,26112,18496,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_2000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,74.0,o3-mini-high_vs_gpt-5-nano,weak_first,2000,0.75,True,4,30336,919.2727272727273,True,1120.0,682.6666666666666,1264.0,709.3333333333334,520.0,33,8000,7744,7424,7040,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_2000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,89.0,o3-mini-high_vs_gpt-5-nano,weak_first,2000,1.0,True,10,272448,3363.5555555555557,False,4588.8,3761.777777777778,4550.4,1696.0,1526.4,81,26752,23232,31808,28288,21632,25088,22976,31616,35136,20608
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_2000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,11.0,o3-mini-high_vs_gpt-5-nano,weak_first,2000,1.0,True,10,96448,1190.716049382716,True,1190.4,561.7777777777778,1800.5333333333333,836.2666666666667,483.2,81,8320,13440,7360,7296,9536,12416,11072,6208,12864,7552
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_20000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,20000,0.0,True,1,16000,1777.7777777777778,False,2816.0,0.0,2218.6666666666665,938.6666666666666,864.0,9,12288,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_20000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,20000,0.0,True,1,6592,824.0,True,1024.0,0.0,1152.0,618.6666666666666,352.0,9,6336,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_20000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,72.0,o3-mini-high_vs_gpt-5-nano,weak_first,20000,0.25,True,1,28288,3143.1111111111113,False,8320.0,0.0,3712.0,1408.0,1376.0,9,23680,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_20000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,94.0,o3-mini-high_vs_gpt-5-nano,weak_first,20000,0.25,True,1,8000,888.8888888888889,True,2560.0,0.0,1024.0,725.3333333333334,224.0,9,7808,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_20000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,82.0,o3-mini-high_vs_gpt-5-nano,weak_first,20000,0.5,True,1,26176,2908.4444444444443,False,6016.0,0.0,3904.0,1472.0,1536.0,9,22144,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_20000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,59.0,o3-mini-high_vs_gpt-5-nano,weak_first,20000,0.5,True,1,6592,732.4444444444445,True,576.0,0.0,896.0,1045.3333333333333,704.0,9,6400,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_20000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,58.0,o3-mini-high_vs_gpt-5-nano,weak_first,20000,0.75,True,1,34304,3811.5555555555557,False,3584.0,0.0,6869.333333333333,1429.3333333333333,1376.0,9,28480,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_20000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,61.0,o3-mini-high_vs_gpt-5-nano,weak_first,20000,0.75,True,1,6912,768.0,True,1088.0,0.0,1322.6666666666667,512.0,352.0,9,6592,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_20000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,55.0,o3-mini-high_vs_gpt-5-nano,weak_first,20000,1.0,True,9,235712,3228.931506849315,False,4494.222222222223,4496.0,4171.851851851852,1583.4074074074074,1543.111111111111,73,30400,27328,30720,26112,22272,24064,25856,26368,18688,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_20000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,45.0,o3-mini-high_vs_gpt-5-nano,weak_first,20000,1.0,True,9,68288,935.4520547945206,True,768.0,552.0,1429.3333333333333,668.4444444444445,504.8888888888889,73,6528,6720,7936,6976,10432,6272,8256,5632,9216,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_3000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,3000,0.0,True,1,34944,3882.6666666666665,False,5760.0,0.0,6634.666666666667,1130.6666666666667,800.0,9,29056,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_3000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,3000,0.0,True,1,8256,917.3333333333334,True,1024.0,0.0,1770.6666666666667,512.0,320.0,9,7872,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_3000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,79.0,o3-mini-high_vs_gpt-5-nano,weak_first,3000,0.25,True,1,27392,3043.5555555555557,False,3904.0,0.0,5290.666666666667,1301.3333333333333,992.0,9,23680,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_3000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,85.0,o3-mini-high_vs_gpt-5-nano,weak_first,3000,0.25,True,1,9472,1052.4444444444443,True,2368.0,0.0,1685.3333333333333,640.0,576.0,9,9344,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_3000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,61.0,o3-mini-high_vs_gpt-5-nano,weak_first,3000,0.5,True,1,40384,4487.111111111111,False,4224.0,0.0,9173.333333333334,1557.3333333333333,1856.0,9,36416,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_3000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,92.0,o3-mini-high_vs_gpt-5-nano,weak_first,3000,0.5,True,1,9792,1088.0,True,1664.0,0.0,1962.6666666666667,661.3333333333334,448.0,9,9536,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_3000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,50.0,o3-mini-high_vs_gpt-5-nano,weak_first,3000,0.75,True,1,24704,2744.8888888888887,False,3456.0,0.0,3733.3333333333335,2240.0,2432.0,9,21376,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_3000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,80.0,o3-mini-high_vs_gpt-5-nano,weak_first,3000,0.75,True,1,6080,675.5555555555555,True,1600.0,0.0,1024.0,405.3333333333333,224.0,9,5888,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_3000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,80.0,o3-mini-high_vs_gpt-5-nano,weak_first,3000,1.0,True,10,238208,2940.8395061728397,False,4166.4,4437.333333333333,3562.6666666666665,1508.2666666666667,1545.6,81,24064,20864,27008,21760,23488,20096,27072,29696,27072,12608
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_3000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,20.0,o3-mini-high_vs_gpt-5-nano,weak_first,3000,1.0,True,10,89728,1107.7530864197531,True,1587.2,547.5555555555555,1433.6,853.3333333333334,617.6,81,9856,12544,6464,8448,8768,10432,8704,8256,8320,7616
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_30000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,30000,0.0,True,1,24000,2666.6666666666665,False,5440.0,0.0,4373.333333333333,853.3333333333334,640.0,9,21120,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_30000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,30000,0.0,True,1,6144,682.6666666666666,True,1536.0,0.0,1024.0,405.3333333333333,320.0,9,5824,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_30000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,85.0,o3-mini-high_vs_gpt-5-nano,weak_first,30000,0.25,True,1,40576,4508.444444444444,False,6912.0,0.0,8298.666666666666,1536.0,1216.0,9,36416,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_30000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,89.0,o3-mini-high_vs_gpt-5-nano,weak_first,30000,0.25,True,1,7104,789.3333333333334,True,768.0,0.0,1621.3333333333333,405.3333333333333,384.0,9,6848,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_30000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,63.0,o3-mini-high_vs_gpt-5-nano,weak_first,30000,0.5,True,1,24256,2695.1111111111113,False,3584.0,0.0,3754.6666666666665,1706.6666666666667,1600.0,9,19968,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_30000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,88.0,o3-mini-high_vs_gpt-5-nano,weak_first,30000,0.5,True,1,6144,682.6666666666666,True,1024.0,0.0,1066.6666666666667,554.6666666666666,320.0,9,5888,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_30000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,52.0,o3-mini-high_vs_gpt-5-nano,weak_first,30000,0.75,True,1,24704,2744.8888888888887,False,4224.0,0.0,3093.3333333333335,2560.0,3008.0,9,21184,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_30000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,81.0,o3-mini-high_vs_gpt-5-nano,weak_first,30000,0.75,True,1,7872,874.6666666666666,True,1152.0,0.0,832.0,1322.6666666666667,960.0,9,7616,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_30000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,86.0,o3-mini-high_vs_gpt-5-nano,weak_first,30000,1.0,True,10,248832,3072.0,False,4038.4,4110.222222222223,4160.0,1448.5333333333333,1404.8,81,28096,30016,31040,19776,28992,25344,22144,23424,21376,15424
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_30000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,14.0,o3-mini-high_vs_gpt-5-nano,weak_first,30000,1.0,True,10,86656,1069.8271604938273,True,652.8,554.6666666666666,1873.0666666666666,625.0666666666667,448.0,81,8320,9600,8832,6528,8896,13376,7296,7808,7680,8128
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_4000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,4000,0.0,True,1,36672,4074.6666666666665,False,5824.0,0.0,7552.0,1450.6666666666667,1504.0,9,32832,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_4000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,80.0,o3-mini-high_vs_gpt-5-nano,weak_first,4000,0.0,True,1,9664,1073.7777777777778,True,1152.0,0.0,2048.0,682.6666666666666,512.0,9,9344,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_4000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,70.0,o3-mini-high_vs_gpt-5-nano,weak_first,4000,0.25,True,1,30912,3434.6666666666665,False,3520.0,0.0,6592.0,1280.0,1216.0,9,27136,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_4000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,90.0,o3-mini-high_vs_gpt-5-nano,weak_first,4000,0.25,True,1,8512,945.7777777777778,True,768.0,0.0,2154.6666666666665,362.6666666666667,192.0,9,8320,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_4000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,51.0,o3-mini-high_vs_gpt-5-nano,weak_first,4000,0.5,True,1,45248,5027.555555555556,False,2624.0,0.0,10624.0,1984.0,1632.0,9,40448,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_4000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,64.0,o3-mini-high_vs_gpt-5-nano,weak_first,4000,0.5,True,1,9024,1002.6666666666666,True,960.0,0.0,1856.0,704.0,704.0,9,8640,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_4000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,59.0,o3-mini-high_vs_gpt-5-nano,weak_first,4000,0.75,True,1,25728,2858.6666666666665,False,4096.0,0.0,4224.0,1877.3333333333333,2016.0,9,22400,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_4000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,71.0,o3-mini-high_vs_gpt-5-nano,weak_first,4000,0.75,True,1,8192,910.2222222222222,True,1408.0,0.0,1642.6666666666667,490.6666666666667,352.0,9,7808,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_4000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,88.0,o3-mini-high_vs_gpt-5-nano,weak_first,4000,1.0,True,10,269888,3331.9506172839506,False,4467.2,3939.5555555555557,4578.133333333333,1578.6666666666667,1456.0,81,23872,36608,32960,25152,30656,25216,25536,23040,21120,20672
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_4000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,12.0,o3-mini-high_vs_gpt-5-nano,weak_first,4000,1.0,True,10,85632,1057.1851851851852,True,1568.0,547.5555555555555,1467.7333333333333,689.0666666666667,470.4,81,9600,9024,6400,8128,5056,9984,8512,9856,7104,11648
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_500/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,99.0,o3-mini-high_vs_gpt-5-nano,weak_first,500,0.0,True,1,28032,3114.6666666666665,False,4224.0,0.0,5717.333333333333,1173.3333333333333,1248.0,9,24896,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_500/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,500,0.0,True,1,7872,874.6666666666666,True,2240.0,0.0,1322.6666666666667,490.6666666666667,448.0,9,7680,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_500/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,93.0,o3-mini-high_vs_gpt-5-nano,weak_first,500,0.25,True,1,26624,2958.222222222222,False,3904.0,0.0,4757.333333333333,1856.0,2144.0,9,23744,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_500/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,71.0,o3-mini-high_vs_gpt-5-nano,weak_first,500,0.25,True,1,7424,824.8888888888889,True,1792.0,0.0,1301.3333333333333,490.6666666666667,352.0,9,7168,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_500/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,61.0,o3-mini-high_vs_gpt-5-nano,weak_first,500,0.5,True,1,29504,3278.222222222222,False,4160.0,0.0,5760.0,1386.6666666666667,1376.0,9,25600,0,0,0,0,0,0,0,0,0
