experiment_dir,source_batch,agent_id,is_nonreasoning,utility,model_pair,model_order,token_budget_prompted,competition_level,consensus_reached,final_round,total_tokens_sum,avg_tokens_per_interaction,num_interactions,setup_tokens_avg,thinking_tokens_avg,discussion_tokens_avg,proposal_tokens_avg,voting_tokens_avg,reflection_tokens_avg,round_0_tokens,round_1_tokens,round_2_tokens,round_3_tokens,round_4_tokens,round_5_tokens,round_6_tokens,round_7_tokens,round_8_tokens,round_9_tokens,round_10_tokens
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_4000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,61.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,4000,0.25,True,1,33751,3750.1111111111113,9,2773.5,4053.0,5622.333333333333,2428.0,0,0.0,5547,28204,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_4000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,92.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,4000,0.25,True,1,13467,1496.3333333333333,9,581.0,1463.0,2822.3333333333335,791.6666666666666,0,0.0,1162,12305,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_4000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,66.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,4000,0.5,True,1,29440,3271.1111111111113,9,2838.5,3621.0,5229.0,1485.0,0,0.0,5677,23763,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_4000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,88.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,4000,0.5,True,1,11129,1236.5555555555557,9,568.5,1512.0,2098.0,728.6666666666666,0,0.0,1137,9992,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_4000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,56.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,4000,0.75,True,1,37038,4115.333333333333,9,2549.5,7855.0,6156.0,1872.0,0,0.0,5099,31939,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_4000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,68.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,4000,0.75,True,1,14777,1641.888888888889,9,692.0,1397.0,3238.3333333333335,760.3333333333334,0,0.0,1384,13393,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_4000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,False,52.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,4000,1.0,True,7,252787,4434.859649122807,57,3252.0,4861.0,6385.333333333333,2218.5714285714284,0,5262.333333333333,6504,28284,38073,41031,35036,40250,32511,31098,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_4000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,48.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,4000,1.0,True,7,126289,2215.59649122807,57,572.5,1916.857142857143,4119.285714285715,740.0952380952381,0,1613.1666666666667,1145,12263,15154,21625,25094,20247,16063,14698,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_500/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,500,0.0,True,1,32896,3655.1111111111113,9,2691.5,4655.0,6105.0,1514.3333333333333,0,0.0,5383,27513,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_500/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,500,0.0,True,1,11919,1324.3333333333333,9,762.0,1439.0,2335.3333333333335,650.0,0,0.0,1524,10395,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_500/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,67.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,500,0.25,True,1,30730,3414.4444444444443,9,2596.0,3639.0,5488.666666666667,1811.0,0,0.0,5192,25538,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_500/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,87.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,500,0.25,True,1,13442,1493.5555555555557,9,572.0,2527.0,2609.6666666666665,647.3333333333334,0,0.0,1144,12298,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_500/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,64.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,500,0.5,True,1,24640,2737.777777777778,9,1965.5,3785.0,3298.0,2343.3333333333335,0,0.0,3931,20709,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_500/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,85.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,500,0.5,True,1,10715,1190.5555555555557,9,656.5,1376.0,1968.6666666666667,706.6666666666666,0,0.0,1313,9402,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_500/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,51.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,500,0.75,True,1,44447,4938.555555555556,9,3476.0,3221.0,8966.666666666666,2458.0,0,0.0,6952,37495,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_500/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,67.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,500,0.75,True,1,16690,1854.4444444444443,9,601.0,1314.0,3914.6666666666665,810.0,0,0.0,1202,15488,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_500/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,False,63.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,500,1.0,True,7,249371,4374.929824561404,57,3420.0,5456.142857142857,6100.523809523809,2054.6666666666665,0,5513.166666666667,6840,39507,28785,36192,34462,38708,35068,29809,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_500/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,37.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,500,1.0,True,7,116220,2038.9473684210527,57,593.0,1648.2857142857142,3886.095238095238,684.9047619047619,0,1250.8333333333333,1186,14974,17945,16207,16757,18971,16465,13715,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_5000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,5000,0.0,True,1,23350,2594.4444444444443,9,2458.0,4342.0,3084.6666666666665,1612.6666666666667,0,0.0,4916,18434,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_5000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,5000,0.0,True,1,8446,938.4444444444445,9,607.0,1246.0,1299.3333333333333,696.0,0,0.0,1214,7232,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_5000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,73.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,5000,0.25,True,1,31480,3497.777777777778,9,4509.0,3823.0,4446.666666666667,1766.3333333333333,0,0.0,9018,22462,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_5000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,89.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,5000,0.25,True,1,11489,1276.5555555555557,9,564.5,1579.0,2160.6666666666665,766.3333333333334,0,0.0,1129,10360,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_5000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,68.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,5000,0.5,True,1,40430,4492.222222222223,9,2848.5,3222.0,8990.666666666666,1513.0,0,0.0,5697,34733,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_5000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,79.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,5000,0.5,True,1,12918,1435.3333333333333,9,577.5,1711.0,2717.0,633.6666666666666,0,0.0,1155,11763,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_5000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,65.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,5000,0.75,True,1,35753,3972.5555555555557,9,1716.0,3367.0,7492.666666666667,2158.6666666666665,0,0.0,3432,32321,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_5000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,64.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,5000,0.75,True,1,13098,1455.3333333333333,9,576.0,1236.0,2720.3333333333335,849.6666666666666,0,0.0,1152,11946,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_5000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,False,42.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,5000,1.0,True,2,71447,4202.764705882353,17,1439.5,4256.0,7100.333333333333,1835.6666666666667,0,6440.0,2879,35248,33320,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_5000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,58.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,5000,1.0,True,2,43876,2580.9411764705883,17,597.0,3373.0,5048.833333333333,706.6666666666666,0,1403.0,1194,23684,18998,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_6000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,6000,0.0,True,1,30046,3338.4444444444443,9,3129.5,4530.0,4412.666666666667,2006.3333333333333,0,0.0,6259,23787,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_6000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,6000,0.0,True,1,9460,1051.111111111111,9,594.0,1293.0,1717.0,609.3333333333334,0,0.0,1188,8272,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_6000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,60.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,6000,0.25,True,1,29460,3273.3333333333335,9,2527.5,5748.0,3985.3333333333335,2233.6666666666665,0,0.0,5055,24405,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_6000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,88.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,6000,0.25,True,1,11541,1282.3333333333333,9,592.5,1566.0,2212.3333333333335,717.6666666666666,0,0.0,1185,10356,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_6000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,68.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,6000,0.5,True,1,33217,3690.777777777778,9,2247.5,5188.0,5585.333333333333,2259.3333333333335,0,0.0,4495,28722,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_6000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,73.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,6000,0.5,True,1,13792,1532.4444444444443,9,590.5,1456.0,3024.6666666666665,693.6666666666666,0,0.0,1181,12611,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_6000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,56.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,6000,0.75,True,1,35900,3988.8888888888887,9,2641.0,5360.0,5767.333333333333,2652.0,0,0.0,5282,30618,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_6000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,68.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,6000,0.75,True,1,16783,1864.7777777777778,9,766.0,1778.0,3790.3333333333335,700.6666666666666,0,0.0,1532,15251,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_6000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,False,59.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,6000,1.0,True,9,304745,4174.58904109589,73,2262.5,4516.444444444444,5775.185185185185,2143.1481481481483,0,5722.125,4525,44966,33964,29141,29914,30008,37495,35339,32283,27110,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_6000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,41.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,6000,1.0,True,9,174195,2386.2328767123286,73,609.5,2180.4444444444443,4467.740740740741,779.6666666666666,0,1459.0,1219,25897,16248,19210,19838,19383,19400,18659,19338,15003,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_7000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,7000,0.0,True,1,27665,3073.8888888888887,9,3004.5,3241.0,4771.333333333333,1367.0,0,0.0,6009,21656,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_7000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,7000,0.0,True,1,9973,1108.111111111111,9,597.0,1422.0,1818.0,634.3333333333334,0,0.0,1194,8779,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_7000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,61.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,7000,0.25,True,1,25621,2846.777777777778,9,2738.0,3467.0,3422.0,2137.3333333333335,0,0.0,5476,20145,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_7000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,67.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,7000,0.25,True,1,10289,1143.2222222222222,9,581.0,1338.0,1885.6666666666667,710.6666666666666,0,0.0,1162,9127,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_7000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,58.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,7000,0.5,True,1,37319,4146.555555555556,9,3323.5,4930.0,6607.666666666667,1973.0,0,0.0,6647,30672,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_7000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,68.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,7000,0.5,True,1,13148,1460.888888888889,9,608.5,1738.0,2651.0,746.6666666666666,0,0.0,1217,11931,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_7000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,56.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,7000,0.75,True,1,35574,3952.6666666666665,9,2572.0,6120.0,5778.0,2325.3333333333335,0,0.0,5144,30430,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_7000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,67.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,7000,0.75,True,1,14833,1648.111111111111,9,569.0,1976.0,3165.0,741.3333333333334,0,0.0,1138,13695,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_7000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,False,45.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,7000,1.0,True,2,85384,5022.588235294118,17,2160.0,5452.0,7783.5,2717.0,0,7157.0,4320,42500,38564,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_7000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,55.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,7000,1.0,True,2,39206,2306.235294117647,17,720.5,2563.5,4424.5,742.5,0,1636.0,1441,17545,20220,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_8000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,8000,0.0,True,1,31185,3465.0,9,2586.5,4624.0,5589.0,1540.3333333333333,0,0.0,5173,26012,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_8000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,89.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,8000,0.0,True,1,10658,1184.2222222222222,9,609.0,1438.0,2011.0,656.3333333333334,0,0.0,1218,9440,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_8000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,63.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,8000,0.25,True,1,38266,4251.777777777777,9,4209.0,7665.0,5640.0,1754.3333333333333,0,0.0,8418,29848,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_8000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,99.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,8000,0.25,True,1,14132,1570.2222222222222,9,580.5,2182.0,2943.3333333333335,653.0,0,0.0,1161,12971,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_8000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,88.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,8000,0.5,True,1,33974,3774.8888888888887,9,2431.0,4789.0,6281.666666666667,1826.0,0,0.0,4862,29112,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_8000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,65.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,8000,0.5,True,1,11680,1297.7777777777778,9,613.5,1423.0,2314.6666666666665,695.3333333333334,0,0.0,1227,10453,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_8000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,76.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,8000,0.75,True,1,30408,3378.6666666666665,9,2152.0,5866.0,4424.0,2322.0,0,0.0,4304,26104,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_8000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,51.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,8000,0.75,True,1,12628,1403.111111111111,9,628.0,1512.0,2571.6666666666665,715.0,0,0.0,1256,11372,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_8000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,False,50.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,8000,1.0,True,1,32246,3582.8888888888887,9,2787.5,4994.0,4854.0,2371.6666666666665,0,0.0,5575,26671,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_8000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,50.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,8000,1.0,True,1,24116,2679.5555555555557,9,634.5,2055.0,6238.666666666667,692.0,0,0.0,1269,22847,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_9000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,9000,0.0,True,1,31400,3488.8888888888887,9,2883.0,5328.0,4480.666666666667,2288.0,0,0.0,5766,25634,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_9000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,98.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,9000,0.0,True,1,10300,1144.4444444444443,9,578.0,2463.0,1552.6666666666667,674.3333333333334,0,0.0,1156,9144,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_9000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,68.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,9000,0.25,True,1,31582,3509.1111111111113,9,2899.5,5801.0,4767.333333333333,1893.3333333333333,0,0.0,5799,25783,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_9000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,88.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,9000,0.25,True,1,11558,1284.2222222222222,9,578.0,1546.0,2283.3333333333335,668.6666666666666,0,0.0,1156,10402,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_9000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,59.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,9000,0.5,True,1,29725,3302.777777777778,9,2567.5,7103.0,4073.6666666666665,1755.3333333333333,0,0.0,5135,24590,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_9000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,81.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,9000,0.5,True,1,14142,1571.3333333333333,9,592.0,2403.0,2888.0,630.3333333333334,0,0.0,1184,12958,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_9000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,53.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,9000,0.75,True,1,27224,3024.8888888888887,9,2864.5,4614.0,3691.6666666666665,1935.3333333333333,0,0.0,5729,21495,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_9000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,76.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,9000,0.75,True,1,11946,1327.3333333333333,9,598.5,1373.0,2394.6666666666665,730.6666666666666,0,0.0,1197,10749,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_9000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,False,22.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,9000,1.0,True,7,258644,4537.6140350877195,57,3367.0,5262.714285714285,6526.857142857143,2002.2380952380952,0,5993.333333333333,6734,38531,34640,35807,37691,32187,34841,38213,0,0,0
experiments/results/ttc_scaling_20260125_050451/gpt-5.2-high_vs_gpt-5-nano/weak_first/budget_9000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,78.0,gpt-5.2-high_vs_gpt-5-nano,weak_first,9000,1.0,True,7,139012,2438.8070175438597,57,756.0,1974.0,4726.523809523809,705.3809523809524,0,1602.0,1512,19418,21658,20976,21458,16795,17027,20168,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/strong_first/budget_100/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,True,100.0,grok-4_vs_gpt-5-nano,strong_first,100,0.0,True,1,16869,1874.3333333333333,9,1393.0,2107.0,2309.0,1683.0,0,0.0,2786,14083,0,0,0,0,0,0,0,0,0
