experiment_group,config_id,game,game_type,n_agents,run_name,agent_id,round,phase,interaction_phase,proposal_repair_attempt,model_name,model_normalized,parse_error_type,parse_error_message,error_cause,current_parser_parseable,raw_preview,n_gt_2,arena_elo
heterogeneous,404,game1,item_allocation,4,config_0404_game1_heterogeneous_random_n4_comp_1p0_run04,Agent_3,1,proposal,proposal_round_1_invalid_attempt_0,0.0,gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,JSONDecodeError,Expecting value: line 4 column 17 (char 59),JSON comments inside arrays/objects,True,"{\n    ""allocation"": {\n        ""Agent_1"": [\n            4,  // Pencil\n            8   // Ring\n        ],\n        ""Agent_2"": [\n            0,  // Apple\n            9   // Clock\n        ],\n        ""Agent_3"": [\n            1,  // Jewel\n            3,  // Quill\n            5    // Book\n        ],\n        ""Agent_4"": [\n            2,  // Stone\n            6,  // Hat\n            7,  // Camera\n            10   // Unallocated as this is just a placeholder since we only have 10 items\n  ",True,1317
heterogeneous,410,game1,item_allocation,4,config_0410_game1_heterogeneous_random_n4_comp_1p0_run10,Agent_3,1,private_thinking,private_thinking_round_1,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 401 (char 402),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""From the discussion so far, I've learned that the Ring (24), Hat (16), Pencil (14), and Stone (15) are the most highly valued items across all agents. There seems to be significant overlap in priorities, especially around the Ring. To maximize my utility, I need to focus on securing my top priorities - the Ring, Hat, and Pencil - while being strategic about potential concessions.\n\nThe items I value most are the Ring (24), Hat (16), and Pencil (14). These are my clear top p",True,1260
heterogeneous,410,game1,item_allocation,4,config_0410_game1_heterogeneous_random_n4_comp_1p0_run10,Agent_4,1,proposal,proposal_round_1_invalid_attempt_0,0.0,amazon/nova-pro-v1,amazon-nova-pro-v1.0,JSONDecodeError,Expecting value: line 4 column 16 (char 58),JSON comments inside arrays/objects,True,"{\n    ""allocation"": {\n        ""Agent_1"": [\n            2, // Stone (value=15)\n            8  // Ring (value=24)\n        ],\n        ""Agent_2"": [\n            4, // Pencil (value=14)\n            6  // Hat (value=16)\n        ],\n        ""Agent_3"": [\n            0, // Apple (value=1)\n            9  // Clock (value=3)\n        ],\n        ""Agent_4"": [\n            1, // Jewel (value=5)\n            3, // Quill (value=8)\n            5, // Book (value=8)\n            7  // Camera (value=6)\n",True,1290
heterogeneous,411,game1,item_allocation,4,config_0411_game1_heterogeneous_random_n4_comp_1p0_run11,Agent_1,2,private_thinking,private_thinking_round_2,,gpt-4o-2024-05-13,gpt-4o-2024-05-13,JSONDecodeError,Invalid control character at: line 2 column 82 (char 83),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""From the discussions so far, several key insights have emerged:\n      1. **Agent_2** is strongly committed to securing Hat and Stone, and is willing to drop other items to maintain this core.\n      2. **Agent_3** prioritizes Pencil and Ring, needing at least one top-tier item to avoid a significant utility gap.\n      3. **Agent_4** values mid-tier items but has expressed flexibility. They need at least one meaningful item like Apple or Clock to support any proposal.\n    ",True,1345
heterogeneous,413,game1,item_allocation,4,config_0413_game1_heterogeneous_random_n4_comp_1p0_run13,Agent_3,1,private_thinking,private_thinking_round_1,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 271 (char 272),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""From the discussion so far, I've learned that the Stone, Quill, and Ring are the most highly contested items, with multiple agents valuing them as their top priorities. The Stone in particular seems to be a must-have for Agent_2, Agent_3, and Agent_1. \n\nMy own highest priorities are the Stone, Ring, and Quill, which aligns with the other agents' interests. I'll need to be strategic in how I approach securing these items. The lower-value items like Apple, Hat, and Camera se",True,1260
heterogeneous,414,game1,item_allocation,4,config_0414_game1_heterogeneous_random_n4_comp_1p0_run14,Agent_2,1,private_thinking,private_thinking_round_1,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 425 (char 426),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""From the discussion so far, I've learned that the Clock (value 23) and Apple (value 19) are the most highly contested items, with multiple agents competing for them. Agent_1 and Agent_2 seem willing to work together to secure these top items, potentially through a trade. However, Agent_3 has raised concerns about this arrangement, arguing that it leaves the remaining agents with less desirable outcomes.\n\nTo maximize my utility while ensuring a realistic path to supermajori",True,1260
heterogeneous,414,game1,item_allocation,4,config_0414_game1_heterogeneous_random_n4_comp_1p0_run14,Agent_2,1,proposal,proposal_round_1_invalid_attempt_0,0.0,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Expecting value: line 4 column 17 (char 59),JSON comments inside arrays/objects,False,"Based on the discussion and my analysis, I propose the following allocation of items:\n\n{\n    ""allocation"": {\n        ""Agent_1"": [\n            0,  # Apple\n            9   # Clock\n        ],\n        ""Agent_2"": [\n            1,  # Jewel\n            4,  # Pencil\n            6   # Hat\n        ],\n        ""Agent_3"": [\n            2,  # Stone\n            3,  # Quill\n            7   # Ring\n        ],\n        ""Agent_4"": [\n            5,  # Book\n            8   # Camera\n        ]\n    ",True,1260
heterogeneous,414,game1,item_allocation,4,config_0414_game1_heterogeneous_random_n4_comp_1p0_run14,Agent_2,2,private_thinking,private_thinking_round_2,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 425 (char 426),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""From the discussion so far, I've learned that the Clock (value 23) and Apple (value 19) are the most highly contested items, with multiple agents competing for them. Agent_1 and Agent_2 seem willing to work together to secure these top items, potentially through a trade. However, Agent_3 has raised concerns about this arrangement, arguing that it leaves the remaining agents with less desirable outcomes.\n\nTo maximize my utility while ensuring a realistic path to supermajori",True,1260
heterogeneous,414,game1,item_allocation,4,config_0414_game1_heterogeneous_random_n4_comp_1p0_run14,Agent_2,2,proposal,proposal_round_2_invalid_attempt_0,0.0,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Expecting value: line 4 column 17 (char 59),JSON comments inside arrays/objects,False,"Here is my proposal for the item allocation in Round 2:\n\n{\n    ""allocation"": {\n        ""Agent_1"": [\n            0,  # Apple\n            9   # Clock\n        ],\n        ""Agent_2"": [\n            1,  # Jewel\n            5,  # Book\n            4   # Pencil\n        ],\n        ""Agent_3"": [\n            3,  # Quill\n            6,  # Hat\n            8   # Ring\n        ],\n        ""Agent_4"": [\n            2,  # Stone\n            7   # Camera\n        ]\n    },\n    ""reasoning"": ""This pro",True,1260
heterogeneous,415,game1,item_allocation,4,config_0415_game1_heterogeneous_random_n4_comp_1p0_run15,Agent_2,1,proposal,proposal_round_1_invalid_attempt_2,2.0,claude-haiku-4-5-20251001,claude-haiku-4-5-20251001,ValueError,No JSON found in proposal response,natural language/no JSON object,False,"[Round 1 | Proposal Response] [Agent_2]\n\nThank you all for the detailed counter-proposals. I can see the contours of a fair deal emerging, but I need to address Agent_4's proposal directly and offer a refinement that I believe better serves everyone.\n\n**My Assessment of Agent_4's Counter-Proposal:**\nAgent_4, I understand your position—the Pencil is your top item at 30 points. However, your proposal leaves both Agent_1 and Agent_3 significantly undersatisfied (18 and 19 points respectively),",True,1407
heterogeneous,415,game1,item_allocation,4,config_0415_game1_heterogeneous_random_n4_comp_1p0_run15,Agent_2,1,proposal,proposal_round_1_invalid_attempt_3,3.0,claude-haiku-4-5-20251001,claude-haiku-4-5-20251001,ValueError,No JSON found in proposal response,natural language/no JSON object,False,"[Round 1 | Discussion] [Agent_2] [Round 1 | Discussion]\n\nThank you all for the detailed proposals. I've been carefully analyzing the situation, and I want to offer what I believe is the fairest framework yet.\n\n**Current Reality Check:**\nWe all have nearly identical preferences, which creates a mathematical constraint: only 2 of 4 agents can get their top-priority items (Pencil + Stone = 55 points). The other 2 agents must be compensated fairly from the remaining 45 points. The goal should b",True,1407
heterogeneous,415,game1,item_allocation,4,config_0415_game1_heterogeneous_random_n4_comp_1p0_run15,Agent_2,1,proposal,proposal_round_1_invalid_attempt_4,4.0,claude-haiku-4-5-20251001,claude-haiku-4-5-20251001,ValueError,No JSON found in proposal response,natural language/no JSON object,False,"[Round 1 | Proposal] [Agent_2]\n\nThank you all for the detailed counter-proposals. I've been analyzing the positions, and I want to put forward what I believe is the fairest framework for everyone:\n\n**Agent_2's Revised Proposal:**\n\nGiven that we all have nearly identical preferences and the Pencil/Stone competition is mathematically impossible to resolve perfectly, I propose we prioritize **mathematical fairness** where possible:\n\n- **Agent_4 gets Pencil (30)** - your absolute top priorit",True,1407
heterogeneous,416,game1,item_allocation,4,config_0416_game1_heterogeneous_random_n4_comp_1p0_run16,Agent_3,1,private_thinking,private_thinking_round_1,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 313 (char 314),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""From the discussion so far, I've learned that the Clock, Stone, and Apple are the most highly valued items across the group. There is significant overlap in priority on the Clock and Stone between myself, Agent_1, and Agent_4. Agent_2 has also expressed strong interest in the Stone and Apple. \n\nMy highest priorities are the Clock, Stone, and Apple, as they provide the most utility for me. The Ring and Quill are secondary priorities. The lower-value items like Pencil, Book,",True,1260
heterogeneous,416,game1,item_allocation,4,config_0416_game1_heterogeneous_random_n4_comp_1p0_run16,Agent_3,1,proposal,proposal_round_1_invalid_attempt_0,0.0,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Expecting value: line 4 column 17 (char 59),JSON comments inside arrays/objects,False,"Here is my proposed allocation for Round 1:\n\n{\n    ""allocation"": {\n        ""Agent_1"": [\n            0,  # Apple\n            2,  # Stone\n            8   # Ring\n        ],\n        ""Agent_2"": [\n            1,  # Jewel\n            5,  # Book\n            9   # Clock\n        ],\n        ""Agent_3"": [\n            3,  # Quill\n            6   # Hat\n        ],\n        ""Agent_4"": [\n            4,  # Pencil\n            7   # Camera\n        ]\n    },\n    ""reasoning"": ""This allocation atte",True,1260
heterogeneous,416,game1,item_allocation,4,config_0416_game1_heterogeneous_random_n4_comp_1p0_run16,Agent_3,2,private_thinking,private_thinking_round_2,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 312 (char 313),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""From the discussion so far, I've learned that the Clock, Stone, and Apple are the most highly valued items across the group. There is significant overlap in priority on the Clock and Stone between myself, Agent_1, and Agent_4. Agent_2 has also expressed strong interest in the Stone and Apple.\n\nMy highest priorities are the Clock, Stone, and Apple, as they provide the most utility for me. The Ring and Quill are secondary priorities. The lower-value items like Pencil, Book, ",True,1260
heterogeneous,416,game1,item_allocation,4,config_0416_game1_heterogeneous_random_n4_comp_1p0_run16,Agent_3,2,proposal,proposal_round_2_invalid_attempt_0,0.0,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Expecting value: line 4 column 16 (char 58),JSON comments inside arrays/objects,False,"Here is my proposed allocation for Round 2:\n\n{\n    ""allocation"": {\n        ""Agent_1"": [\n            0, # Apple\n            5, # Book\n            8  # Ring \n        ],\n        ""Agent_2"": [\n            2, # Stone\n            3, # Quill\n            6  # Hat\n        ],\n        ""Agent_3"": [\n            1, # Jewel\n            7, # Camera\n            9  # Clock\n        ],\n        ""Agent_4"": [\n            4, # Pencil\n            6  # Camera\n        ]\n    },\n    ""reasoning"": ""This",True,1260
heterogeneous,417,game1,item_allocation,4,config_0417_game1_heterogeneous_random_n4_comp_1p0_run17,Agent_2,1,private_thinking,private_thinking_round_1,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 65 (char 66),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""From the discussion so far, I've learned that:\n- Agent_1 values the Hat, Pencil, and Camera highly\n- Agent_4 also values the Hat highly and is unwilling to be shut out\n- Agent_2 is interested in the Camera, Jewel, Clock, and Ring\n- Agent_3 prioritizes the Pencil, Jewel, and Ring\n\nThis creates some clear overlaps and conflicts, particularly around the Hat, Pencil, and Camera. It's going to be challenging to satisfy everyone's top priorities.\n\nMy highest priorities are",True,1260
